Class,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,V340,V341,V342,V343,V344,V345,V346,V347,V348,V349,V350,V351,V352,V353,V354,V355,V356,V357,V358,V359,V360,V361,V362,V363,V364,V365,V366,V367,V368,V369,V370,V371,V372,V373,V374,V375,V376,V377,V378,V379
1,0.594676806,0.390114068,0.217490494,0.236501901,0.36121673,0.346768061,0.75513308,0.970025575,0.901892583,0.690537084,0.994676806,0.878056266,0.639543726,0.596197719,0.685171103,0.495057034,0.244106464,0.151330798,0.05095057,0.560456274,0.965524297,0.886956522,0.855652174,0.868030691,0.955498721,0.989667519,0.823574144,0.987519182,0.938005115,0.98915601,0.585551331,0.31026616,0.467680608,0.639543726,0.717110266,0.937642586,0.900380228,0.891254753,0.9878327,0.995498721,0.915589354,0.868441065,0.913307985,0.989360614,0.67148289,0.76121673,0.946007605,0.753612167,0.68973384,0.699619772,0.977186701,0.98342711,0.964258555,0.807604563,0.98455243,0.976061381,0.981381074,0.982608696,0.939641944,0.952122762,0.996958175,0.975665399,0.752091255,0.568060837,0.555893536,0.542965779,0.440304183,0.48365019,0.8,0.963785166,0.928388747,0.920511509,0.926649616,0.946905371,0.973094629,0.939923954,0.911026616,0.646387833,0.455513308,0.33460076,0.372623574,0.517110266,0.642585551,0.733079848,0.903836317,0.95826087,0.967058824,0.939948849,0.935038363,0.975549872,0.909505703,0.613688213,0.631178707,0.513307985,0.60608365,0.72851711,0.866920152,0.988849105,0.965421995,0.997749361,0.985780051,0.981585678,0.985677749,0.985268542,0.778707224,0.622813688,0.633460076,0.346007605,0.398479087,0.74904943,0.996112532,0.930127877,0.931150895,0.958465473,0.957851662,0.960716113,0.97258312,0.954372624,0.307224335,0.263117871,0.371102662,0.697338403,0.984859335,0.970639386,0.969514066,0.993155894,0.827376426,0.83269962,0.948288973,0.912736573,0.890127877,0.954373402,0.91026616,0.765019011,0.490494297,0.466159696,0.577946768,0.834980989,0.972623574,0.880608365,0.94904943,0.863117871,0.802281369,0.852471483,0.878326996,0.972623574,0.991918159,0.926235741,0.995437262,0.91026616,0.849429658,0.68365019,0.997749361,0.932319392,0.98629156,0.997718631,0.796958175,0.973606138,0.915396419,0.986393862,0.98741688,0.989974425,0.739923954,0.53460076,0.723193916,0.900380228,0.586311787,0.96121673,0.945247148,0.978005115,0.971560102,0.965019011,0.992838875,0.987314578,0.996521739,0.842585551,0.841064639,0.736121673,0.666920152,0.807604563,0.657034221,0.748288973,0.778707224,0.886692015,0.959695817,0.971863118,0.975549872,0.93483376,0.958465473,0.934424552,0.943734015,0.873003802,0.456273764,0.478326996,0.622053232,0.771863118,0.994578005,0.986189258,0.973503836,0.99713555,0.85095057,0.968060837,0.708745247,0.958935361,0.992429668,0.999488491,0.906463878,0.990997442,0.947007673,0.624334601,0.67148289,0.619011407,0.987723785,0.995805627,0.808365019,0.998363171,0.976470588,0.786311787,0.68365019,0.944486692,0.813688213,0.849429658,0.860076046,0.999590793,0.978618926,0.986393862,0.995089514,0.956930946,0.999693095,0.732319392,0.726235741,0.795437262,0.500380228,0.926996198,0.822813688,0.990792839,0.997953964,0.966649616,0.95601023,0.954680307,0.979028133,0.760456274,0.907224335,0.911787072,0.409125475,0.944486692,0.997237852,0.814448669,0.790114068,0.958174905,0.990792839,0.641064639,0.588593156,0.991304348,0.955089514,0.881368821,0.980228137,0.955601023,0.988132992,0.933079848,0.968286445,0.920511509,0.970230179,0.953612167,0.746768061,0.409125475,0.296577947,0.182509506,0.247148289,0.546768061,0.811406844,0.940153453,0.897289003,0.887672634,0.986803069,0.724714829,0.849429658,0.919391635,0.779467681,0.692015209,0.634220532,0.76730038,0.963273657,0.964092072,0.993554987,0.495057034,0.998567775,0.979948849,0.987826087,0.983631714,0.982199488,0.907224335,0.988439898,0.994373402,0.937642586,0.856273764,0.992736573,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779
1,0.480608365,0.929411765,0.929104859,0.979335038,0.746007605,0.985473146,0.915589354,0.860076046,0.245627376,0.949809886,0.995907928,0.947826087,0.800760456,0.963069054,0.68365019,0.382509506,0.758935361,0.965626598,0.918772379,0.962352941,0.570342205,0.281368821,0.461596958,0.965012788,0.975959079,0.962148338,0.983222506,0.855513308,0.986393862,0.952851711,0.822813688,0.87756654,0.962737643,0.844106464,0.759695817,0.965012788,0.949053708,0.468441065,0.923954373,0.973913043,0.790874525,0.77338403,0.631178707,0.75513308,0.994676806,0.990485934,0.852471483,0.976879795,0.959897698,0.834980989,0.851711027,0.996419437,0.968821293,0.970639386,0.686692015,0.480608365,0.639543726,0.974322251,0.930038023,0.912547529,0.981892583,0.980971867,0.936121673,0.976368286,0.944486692,0.8,0.588593156,0.748288973,0.957414449,0.945677749,0.994475703,0.998158568,0.949809886,0.979744246,0.830418251,0.980051151,0.511026616,0.450190114,0.502661597,0.998567775,0.936982097,0.927877238,0.830418251,0.856273764,0.996112532,0.981074169,0.908745247,0.771102662,0.823574144,0.87148289,0.886692015,0.953612167,0.949565217,0.974904943,0.555893536,0.975959079,0.693536122,0.97831202,0.748288973,0.992531969,0.619011407,0.854752852,0.981749049,0.96511509,0.986393862,0.99887468,0.560456274,0.966539924,0.985063939,0.979130435,0.948337596,0.887452471,0.492015209,0.896577947,0.996197719,0.91826087,0.98741688,0.984757033,0.529277567,0.015969582,-0.052471483,0.654752852,0.6121673,0.974424552,0.943734015,0.900380228,0.963682864,0.996419437,0.878326996,0.849429658,0.967672634,0.98629156,0.959897698,0.980153453,0.860076046,0.679847909,0.983836317,0.931764706,0.890741688,0.938209719,0.019011407,0.028136882,0.290494297,0.890494297,0.965019011,0.780228137,0.837262357,0.96112532,0.99713555,0.956317136,0.981483376,0.670722433,0.550570342,0.898859316,0.815209125,0.927756654,0.987928389,0.94168798,0.946189258,0.983631714,0.914068441,0.882129278,0.76121673,0.862357414,0.901901141,0.831178707,0.539923954,0.929277567,0.972173913,0.963273657,0.98342711,0.906463878,0.76730038,0.957414449,0.793155894,0.662357414,0.903422053,0.981585678,0.958670077,0.997851662,0.679847909,0.458555133,0.751330798,0.812927757,0.957414449,0.995089514,0.981278772,0.98342711,0.900380228,0.914828897,0.907224335,0.980051151,0.977084399,0.999693095,0.999079284,0.969581749,0.68365019,0.704942966,0.806844106,0.982199488,0.968184143,0.954782609,0.919391635,0.663878327,0.688973384,0.791634981,0.97769821,0.887452471,0.625095057,0.640304183,0.797718631,0.977800512,0.974144487,0.981892583,0.967774936,0.902661597,0.782509506,0.655513308,0.720152091,0.998670077,0.972787724,0.959488491,0.972173913,0.998056266,0.737642586,0.698098859,0.895057034,0.988235294,0.996317136,0.949809886,0.782509506,0.999283887,0.982506394,0.982813299,0.994680307,0.999079284,0.830418251,0.835741445,0.754372624,0.617490494,0.593155894,0.876045627,0.960409207,0.99028133,0.882889734,0.847148289,0.913307985,0.992225064,0.989974425,0.984961637,0.983324808,0.951330798,0.94904943,0.841064639,0.99887468,0.995437262,0.998465473,0.926996198,0.997718631,0.828897338,0.849429658,0.810646388,0.996624041,0.960613811,0.98915601,0.8,0.486692015,0.526235741,0.998976982,0.967672634,0.976425856,0.997033248,0.991634981,0.850190114,0.770342205,0.878326996,0.833460076,0.995601023,0.981892583,0.976265985,0.973606138,0.964258555,0.869201521,0.914068441,0.952851711,0.843346008,0.674524715,0.758174905,0.920912548,0.979539642,0.98741688,0.990997442,0.977946768,0.998976982,0.882889734,0.68365019,0.80608365,0.848669202,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779
1,0.873764259,0.962737643,0.998158568,0.611406844,0.670722433,0.938209719,0.994373402,0.799239544,0.669961977,0.959181586,0.888973384,0.995437262,0.557414449,0.652471483,0.981892583,0.904942966,0.991202046,0.993554987,0.960306905,0.609885932,0.996317136,0.993861893,0.541444867,0.970332481,0.985063939,0.733079848,0.953657289,0.52243346,0.97370844,0.93370844,0.726235741,0.606844106,0.901140684,0.987826087,0.984790875,0.965019011,0.753612167,0.993861893,0.950588235,0.879847909,0.777946768,0.688212928,0.903422053,0.661596958,0.738403042,0.979539642,0.794676806,0.99887468,0.77338403,0.993452685,0.945063939,0.647148289,0.886692015,0.962737643,0.990792839,0.5878327,0.99488491,0.969820972,0.797718631,0.996624041,0.972071611,0.507984791,0.993861893,0.973913043,0.980153453,0.945247148,0.657034221,0.984030418,0.952941176,0.549809886,0.956726343,0.544486692,0.879087452,0.691254753,0.963785166,0.851711027,0.713307985,0.818250951,0.974015345,0.817490494,0.974936061,0.971457801,0.644106464,0.963069054,0.818250951,0.539163498,0.956214834,0.923193916,0.794676806,0.991202046,0.622813688,0.987109974,0.996214834,0.9942711,0.959488491,0.606844106,0.966539924,0.623574144,0.95887468,0.879087452,0.731558935,0.984654731,0.97769821,0.863117871,0.67148289,0.959181586,0.794676806,0.458555133,0.939744246,0.915589354,0.782509506,0.863878327,0.99826087,0.975754476,0.285171103,0.935856777,0.998670077,0.990997442,0.204562738,0.96971867,0.603041825,0.919283887,0.339163498,0.987826087,0.9878327,0.928491049,0.695057034,0.641064639,0.987723785,0.95314578,0.688212928,0.971102662,0.707984791,0.879079284,0.060076046,0.974322251,0.824334601,0.785551331,0.781749049,0.999239544,0.982199488,0.62661597,0.860836502,0.964398977,0.875285171,0.780988593,0.971253197,0.772623574,0.974904943,0.99601023,0.892775665,0.911713555,0.075285171,0.971867008,0.999795396,0.978107417,0.803802281,0.853231939,0.936121673,0.770342205,0.988644501,0.995089514,0.733079848,0.952091255,0.901140684,0.946189258,0.914068441,0.480608365,0.996726343,0.970434783,0.50418251,0.939641944,0.152851711,0.912547529,0.979232737,0.987109974,0.438022814,0.796197719,0.932787724,0.984030418,0.980988593,0.965319693,0.99140665,0.998363171,0.971355499,0.693536122,0.969309463,0.99314578,0.180988593,0.541444867,0.928900256,0.961023018,0.815209125,0.890494297,0.581749049,0.511787072,0.914068441,0.989872123,0.984143223,0.574904943,0.991202046,0.976265985,0.964194373,0.861596958,0.825095057,0.981278772,0.798479087,0.981994885,0.739163498,0.990874525,0.838022814,0.994680307,0.967877238,0.552851711,0.98516624,0.996214834,0.985551331,0.996624041,0.428897338,0.682889734,0.941074169,0.827376426,0.984143223,0.693536122,0.982404092,0.861596958,0.986803069,0.909505703,0.936675192,0.893536122,0.274524715,0.973299233,0.967570332,0.784790875,0.801520913,0.924714829,0.936121673,0.942205323,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779
1,0.459315589,0.984347826,0.833460076,0.965626598,0.978516624,0.782509506,0.862357414,0.996958175,0.374904943,0.855513308,0.978005115,0.996828645,0.986086957,0.76730038,0.882129278,0.96685422,0.981749049,0.925475285,0.920152091,0.997647059,0.98629156,0.950570342,0.921673004,0.993350384,0.630418251,0.782509506,0.758174905,0.96511509,0.849429658,0.663117871,0.894296578,0.980153453,0.927365729,0.804562738,0.669201521,0.998056266,0.993248082,0.988849105,0.974144487,0.936121673,0.698098859,0.625095057,0.971863118,0.66539924,0.995601023,0.958158568,0.858555133,0.356653992,0.941483376,0.931764706,0.492015209,0.840304183,0.874524715,0.935361217,0.91026616,0.857034221,0.974424552,0.853992395,0.71026616,0.967365729,0.919795396,0.68973384,0.808365019,0.937902813,0.586311787,0.729277567,0.887452471,0.445627376,0.951918159,0.956930946,0.930038023,0.917870722,0.989565217,0.978925831,0.951330798,0.491254753,0.967570332,0.931560102,0.948288973,0.339923954,0.988746803,0.492775665,0.992531969,0.842585551,0.350570342,0.988542199,0.955907928,0.960102302,0.994066496,0.879087452,0.622813688,0.964092072,0.808365019,0.603802281,0.946598465,0.714828897,0.841825095,0.517870722,0.617490494,0.974936061,0.99887468,0.966035806,0.235741445,0.954066496,0.907519182,0.983269962,0.83878327,0.107984791,0.936470588,0.963785166,0.812927757,0.982710997,0.989565217,0.536882129,0.963785166,0.828136882,0.995805627,0.997237852,0.711026616,0.805323194,0.659315589,0.936882129,0.956653992,0.986598465,0.419771863,0.9542711,0.975140665,0.823574144,0.866159696,0.780988593,0.983120205,0.911787072,0.972992327,0.891254753,0.894296578,0.619011407,0.959590793,0.879847909,0.094296578,0.939163498,0.881432225,0.958567775,0.83878327,0.97258312,0.455513308,0.72851711,0.712547529,0.994782609,0.988644501,0.482129278,0.915601023,0.073003802,0.940971867,0.947212276,0.490494297,0.912225064,0.811406844,0.988439898,0.80608365,0.820532319,0.357414449,0.994066496,0.979467681,0.998479087,0.694296578,0.953657289,0.990895141,0.669961977,0.921673004,0.723954373,0.647908745,0.984790875,0.984347826,0.956828645,0.866159696,0.63269962,0.999283887,0.984143223,0.982509506,0.956624041,0.978925831,0.976425856,0.592395437,0.990588235,0.641825095,0.690494297,0.960456274,0.962659847,0.994578005,0.920912548,0.918631179,0.701140684,0.960306905,0.994676806,0.982608696,0.67148289,0.993554987,0.830418251,0.694296578,0.978414322,0.83878327,0.662357414,0.853231939,0.968821293,0.951304348,0.848669202,0.995437262,0.948337596,0.887452471,0.618250951,0.932992327,0.882889734,-0.126235741,0.786311787,0.91202046,0.939335038,0.525475285,0.962352941,0.982404092,0.248669202,0.375665399,0.943938619,0.814448669,0.526996198,0.974219949,0.898414322,0.841825095,0.793155894,0.997718631,0.467680608,0.810646388,0.908745247,0.939641944,0.885931559,0.854752852,0.860076046,0.857034221,0.849429658,0.950570342,0.98741688,0.890494297,0.954372624,0.957544757,0.982710997,0.949809886,0.940684411,0.885931559,0.994782609,0.72851711,0.752851711,0.976368286,0.995437262,0.873003802,0.450190114,0.990076726,0.828897338,0.998670077,0.866159696,0.96971867,0.96173913,0.661596958,0.882129278,0.974629156,0.994680307,0.688973384,0.694296578,0.929277567,0.941278772,0.964258555,0.976425856,0.847148289,0.814448669,0.576425856,0.979335038,0.985551331,0.685171103,0.99314578,0.960456274,0.866920152,0.698098859,0.914068441,0.998670077,0.981585678,0.896577947,0.990485934,0.968286445,0.917870722,0.622813688,0.707224335,0.949667519,0.774144487,0.991918159,0.742965779,0.963273657,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779,0.942965779
1,0.476806084,0.976265985,0.821292776,0.992395437,0.723954373,0.708745247,0.987007673,0.96398977,0.960920716,0.930038023,0.968900256,0.97483376,0.751330798,0.492015209,0.600760456,0.886692015,0.749809886,0.970537084,0.95140665,0.925933504,0.849429658,0.723193916,0.611406844,0.735361217,0.990792839,0.920152091,0.476806084,0.955907928,0.986496164,0.491254753,0.98056266,0.925475285,0.996112532,0.968060837,0.998567775,0.968060837,0.870722433,0.891254753,0.847148289,0.750570342,0.922557545,0.997718631,0.904942966,0.79391635,0.929277567,0.999239544,0.90418251,0.968388747,0.709505703,0.927756654,0.603041825,0.819011407,0.997647059,0.981749049,0.983734015,0.854752852,0.99140665,0.848669202,0.996958175,0.920152091,0.958935361,0.962762148,0.964258555,0.872243346,0.824334601,0.921673004,0.855513308,0.960456274,0.917110266,0.753612167,0.66539924,0.896577947,0.974731458,0.985473146,0.990383632,0.824334601,0.59391635,0.85095057,0.888212928,0.970537084,0.99028133,0.972890026,0.981749049,0.914828897,0.888973384,0.956653992,0.91634981,0.961977186,0.963498099,0.945247148,0.816730038,0.993964194,0.984654731,0.963069054,0.878326996,0.861596958,0.651711027,0.533840304,0.989974425,0.974144487,0.994987212,0.991634981,0.992395437,0.690494297,0.726996198,0.906463878,0.982813299,0.855513308,0.918631179,0.957414449,0.946768061,0.977084399,0.804562738,0.98915601,0.82661597,0.731558935,0.968491049,0.227376426,0.915589354,0.799386189,0.953657289,-0.200760456,0.619771863,0.912531969,0.979539642,0.986598465,0.852471483,0.513307985,0.647148289,0.603041825,0.45095057,0.784859335,0.854731458,0.99488491,-0.03269962,0.610646388,0.428136882,0.562737643,0.916624041,0.976675192,0.608365019,0.207604563,0.425855513,0.309505703,0.955601023,0.851867008,0.981278772,0.914068441,0.57338403,0.057794677,-0.27148289,0.971662404,0.844194373,0.894629156,0.907007673,0.900051151,0.99488491,0.457794677,-0.120912548,0.70418251,0.945370844,0.961227621,0.999239544,0.594676806,0.390874525,0.669961977,0.968286445,0.931560102,0.853992395,0.609125475,0.617490494,0.988030691,0.967774936,0.992736573,0.798479087,0.698098859,0.775665399,0.956624041,0.954372624,0.831939163,0.864638783,0.866159696,0.972071611,0.99713555,0.968388747,0.633460076,0.56730038,0.991202046,0.946007605,0.985268542,0.676045627,0.972787724,0.996317136,0.995498721,0.762737643,0.850190114,0.984040921,0.682889734,0.99202046,0.997647059,0.974144487,0.99713555,0.9878327,0.968060837,0.939163498,0.825095057,0.972623574,0.946007605,0.978414322,0.990792839,0.76730038,0.577186312,0.589353612,0.970127877,0.999386189,0.990076726,0.927756654,0.947528517,0.991713555,0.87756654,0.985370844,0.68973384,0.983529412,0.751330798,0.997544757,0.974144487,0.984859335,0.83878327,0.784030418,0.777186312,0.998670077,0.967570332,0.866159696,0.945247148,0.775665399,0.961977186,0.977289003,0.983017903,0.749809886,0.619011407,0.974904943,0.909505703,0.978823529,0.657794677,0.991099744,0.984450128,0.898098859,0.724714829,0.982509506,0.990114068,0.965626598,0.923954373,0.984790875,0.930798479,0.978707224,0.706463878,0.631939163,0.982813299,0.983836317,0.736121673,0.771863118,0.979467681,0.638022814,0.990383632,0.939744246,0.8121673,0.653992395,0.966138107,0.891254753,0.893536122,0.901994885,0.473764259,0.479847909,0.87887468,0.482129278,0.218250951,0.926751918,0.885217391,-0.017490494,0.416730038,0.763498099,0.926649616,0.977186701,0.948439898,0.960204604,0.896982097,0.203041825,0.72243346,0.976163683,0.90629156,0.94230179,-0.275285171,-0.32243346,-0.042585551,0.185551331,0.840304183,0.711026616,0.792429668,0.78915601,0.866159696,0.166539924,0.279847909,0.571102662,0.941444867,0.974731458,0.95314578,0.723954373,0.421292776,0.897338403,0.872736573,0.890741688,0.954987212,0.605323194,0.413688213,0.982813299,0.909667519,0.934015345,0.829657795,0.262357414,0.282129278,0.670722433,0.949462916,0.981994885,0.698098859,0.690494297,-0.057034221,0.655513308,0.894296578,0.937391304,0.959795396,0.725475285,0.891254753,0.979467681,0.988030691,0.975856777,0.979846547,0.968797954,0.82661597,0.997340153,0.847908745,0.660836502,0.90418251,0.91026616,0.805323194,0.987314578,0.976368286,0.962762148,0.901140684,0.975665399,0.776425856,0.936121673,0.989974425,0.98516624,0.984030418,0.762737643,0.831178707,0.207604563,0.983836317,0.951330798,0.993759591,0.983734015,0.854752852,0.894296578,0.991634981,0.74904943,0.993248082,0.774904943,0.989353612,0.996930946,0.775665399,0.989565217,0.9942711,0.984245524,0.859315589,0.988951407,0.76121673
